2025-11-04 18:53:27,387 | WARNING | logger.py:390 | [TO_DO]  stderr:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 19:49:21 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 19:51:33 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 19:51:54 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 19:54:32 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 19:54:34 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 19:54:36 | DEBUG | setting.py:35 | [TO_DO]  load settings screen
2025-11-04 19:54:41 | DEBUG | setting.py:41 | [TO_DO]  Change language on-en
2025-11-04 19:54:43 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 19:54:44 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:15:01 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:15:03 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:15:06 | DEBUG | setting.py:35 | [TO_DO]  load settings screen
2025-11-04 20:15:15 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:21:16 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:21:18 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:21:20 | DEBUG | setting.py:35 | [TO_DO]  load settings screen
2025-11-04 20:21:25 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 71, in <module>
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 383, in idle
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch_input()
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 334, in dispatch_input
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     post_dispatch_input(*pop(0))
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^^^^^^^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 302, in post_dispatch_input
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     wid.dispatch('on_touch_up', me)
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\behaviors\button.py", line 179, in on_touch_up
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_release')
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 727, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1307, in kivy._event.EventObservers.dispatch
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1191, in kivy._event.EventObservers._dispatch
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 60, in custom_callback
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     exec(__kvlang__.co_value, idmap)
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\screens\settings.kv", line 37, in <module>
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dropdown.open(self)
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:     
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\weakproxy.pyx", line 32, in kivy.weakproxy.WeakProxy.__getattr__
2025-11-04 20:21:25 | WARNING | logger.py:390 | [TO_DO]  stderr: AttributeError: 'Button_1' object has no attribute 'dropdown'
2025-11-04 20:22:18 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:22:20 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:22:23 | DEBUG | setting.py:35 | [TO_DO]  load settings screen
2025-11-04 20:22:28 | DEBUG | setting.py:42 | [TO_DO]  Change language on-ru
2025-11-04 20:22:32 | DEBUG | setting.py:42 | [TO_DO]  Change language on-en
2025-11-04 20:22:34 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:22:36 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:25:00 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:25:02 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:25:04 | DEBUG | setting.py:35 | [TO_DO]  load settings screen
2025-11-04 20:25:17 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:31:14 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:31:16 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:31:18 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 20:31:23 | DEBUG | setting.py:45 | [TO_DO]  Change language on-ru
2025-11-04 20:31:28 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:32:05 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 71, in <module>
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 379, in idle
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     Clock.tick()
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\clock.py", line 733, in tick
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.post_idle(ts, self.idle())
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:                        ~~~~~~~~~^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\clock.py", line 689, in idle
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     usleep(1000000 * sleeptime)
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\clock.py", line 965, in usleep
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     _usleep(microseconds, self._sleep_obj)
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\clock.py", line 504, in _usleep
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     _kernel32.WaitForSingleObject(obj, 0xffffffff)
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
2025-11-04 20:32:05 | WARNING | logger.py:390 | [TO_DO]  stderr: KeyboardInterrupt
2025-11-04 20:32:06 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:32:08 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:32:10 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 20:32:13 | DEBUG | setting.py:45 | [TO_DO]  Change language on-en
2025-11-04 20:32:16 | DEBUG | setting.py:45 | [TO_DO]  Change language on-ru
2025-11-04 20:32:19 | DEBUG | setting.py:45 | [TO_DO]  Change language on-en
2025-11-04 20:32:33 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:32:36 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 20:32:39 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:32:41 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:34:53 | WARNING | config_logger.py:43 | [TO_DO]  Application started with mode: debug
2025-11-04 20:34:55 | DEBUG | main_menu.py:63 | [TO_DO]  Init MainMenu
2025-11-04 20:34:58 | DEBUG | setting.py:38 | [TO_DO]  load settings screen
2025-11-04 20:35:02 | INFO | base.py:616 | [TO_DO]  Base: Leaving application in progress...
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr: Traceback (most recent call last):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\main.py", line 71, in <module>
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     TO_DOApp().run()
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\app.py", line 956, in run
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     runTouchApp()
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 574, in runTouchApp
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     EventLoop.mainloop()
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 339, in mainloop
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.idle()
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 383, in idle
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch_input()
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 334, in dispatch_input
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     post_dispatch_input(*pop(0))
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\base.py", line 263, in post_dispatch_input
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     listener.dispatch('on_motion', etype, me)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\core\window\__init__.py", line 1713, in on_motion
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_touch_up', me)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\core\window\__init__.py", line 1750, in on_touch_up
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     if w.dispatch('on_touch_up', touch):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\dropdown.py", line 319, in on_touch_up
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     super(DropDown, self).on_touch_up(touch)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 972, in on_touch_up
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     if self.dispatch('on_scroll_stop', touch):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 1009, in on_scroll_stop
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.simulate_touch_down(touch)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\scrollview.py", line 672, in simulate_touch_down
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ret = super(ScrollView, self).on_touch_down(touch)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\widget.py", line 589, in on_touch_down
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     if child.dispatch('on_touch_down', touch):
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:        ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 731, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\uix\behaviors\button.py", line 151, in on_touch_down
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     self.dispatch('on_press')
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~~~~~~~~~~^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 727, in kivy._event.EventDispatcher.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1307, in kivy._event.EventObservers.dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\_event.pyx", line 1191, in kivy._event.EventObservers._dispatch
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\.venv\Lib\site-packages\kivy\lang\builder.py", line 60, in custom_callback
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     exec(__kvlang__.co_value, idmap)
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\kv\components\dropdown.kv", line 64, in <module>
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     root.root_screen.change_lang() if app.config.get_param("app", "language") == "ru" else ""
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     ^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "D:\Python\TO_DO_Kivy\screens\setting.py", line 44, in change_lang
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:     dropdown = self.ids.ddl_open.dropdown_lang
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-11-04 20:35:02 | WARNING | logger.py:390 | [TO_DO]  stderr:   File "kivy\\weakproxy.pyx", line 32, in kivy.weakproxy.WeakProxy.__getattr__
